Area,Item,temp (C),rain (mm),yield (t/ha),Year,pesticides_tonnes
Tajikistan,"Rice, paddy",8.74,691.0,2.4908,1999,601.94
Tajikistan,Sorghum,8.74,691.0,1.1327,1999,601.94
Tajikistan,Soybeans,8.74,691.0,0.026,1999,601.94
Tajikistan,Wheat,8.74,691.0,1.1486,1999,601.94
Tajikistan,Maize,8.78,691.0,2.7011,2000,527.25
Tajikistan,Potatoes,8.78,691.0,11.9046,2000,527.25
Tajikistan,"Rice, paddy",8.78,691.0,3.79,2000,527.25
Tajikistan,Sorghum,8.78,691.0,1.4588,2000,527.25
Tajikistan,Soybeans,8.78,691.0,0.0525,2000,527.25
Tajikistan,Wheat,8.78,691.0,1.1839,2000,527.25
Tajikistan,Maize,9.16,691.0,2.9515,2001,452.56
Tajikistan,Potatoes,9.16,691.0,13.26,2001,452.56
Tajikistan,"Rice, paddy",9.16,691.0,2.61,2001,452.56
Tajikistan,Sorghum,9.16,691.0,1.3444,2001,452.56
Tajikistan,Soybeans,9.16,691.0,0.054,2001,452.56
Tajikistan,Wheat,9.16,691.0,1.3098,2001,452.56
Tajikistan,Maize,8.63,691.0,3.5117,2002,377.88
Tajikistan,Potatoes,8.63,691.0,15.8022,2002,377.88
Tajikistan,"Rice, paddy",8.63,691.0,2.8523,2002,377.88
Tajikistan,Sorghum,8.63,691.0,1.2353,2002,377.88
Tajikistan,Soybeans,8.63,691.0,0.023,2002,377.88
Tajikistan,Wheat,8.63,691.0,1.7898,2002,377.88
Tajikistan,Maize,9.24,691.0,4.6811,2004,228.5
Tajikistan,Potatoes,9.24,691.0,18.3006,2004,228.5
Tajikistan,"Rice, paddy",9.24,691.0,3.6408,2004,228.5
Tajikistan,Sorghum,9.24,691.0,1.7786,2004,228.5
Tajikistan,Soybeans,9.24,691.0,0.01,2004,228.5
Tajikistan,Wheat,9.24,691.0,1.9897,2004,228.5
Tajikistan,Maize,8.61,691.0,4.0471,2005,235.4
Tajikistan,Potatoes,8.61,691.0,19.6227,2005,235.4
Tajikistan,"Rice, paddy",8.61,691.0,3.2844,2005,235.4
Tajikistan,Sorghum,8.61,691.0,1.214,2005,235.4
Tajikistan,Wheat,8.61,691.0,1.9603,2005,235.4
Tajikistan,Maize,8.97,691.0,3.774,2006,241.9
Tajikistan,Potatoes,8.97,691.0,19.8508,2006,241.9
Tajikistan,"Rice, paddy",8.97,691.0,3.1415,2006,241.9
Tajikistan,Sorghum,8.97,691.0,1.424,2006,241.9
Tajikistan,Soybeans,8.97,691.0,0.05,2006,241.9
Tajikistan,Wheat,8.97,691.0,1.9967,2006,241.9
Tajikistan,Maize,8.69,691.0,4.0109,2007,247.9
Tajikistan,Potatoes,8.69,691.0,21.8368,2007,247.9
Tajikistan,"Rice, paddy",8.69,691.0,3.0707,2007,247.9
Tajikistan,Sorghum,8.69,691.0,1.6316,2007,247.9
Tajikistan,Soybeans,8.69,691.0,0.0824,2007,247.9
Tajikistan,Wheat,8.69,691.0,2.35,2007,247.9
Tajikistan,Maize,8.29,691.0,9.3985,2008,253.5
Tajikistan,Potatoes,8.29,691.0,23.7053,2008,253.5
Tajikistan,"Rice, paddy",8.29,691.0,5.2616,2008,253.5
Tajikistan,Sorghum,8.29,691.0,1.0687,2008,253.5
Tajikistan,Soybeans,8.29,691.0,0.0112,2008,253.5
Tajikistan,Wheat,8.29,691.0,1.9866,2008,253.5
Tajikistan,Maize,8.42,691.0,9.8893,2009,258.1
Tajikistan,Potatoes,8.42,691.0,23.1535,2009,258.1
Tajikistan,"Rice, paddy",8.42,691.0,4.3558,2009,258.1
Tajikistan,Sorghum,8.42,691.0,0.8889,2009,258.1
Tajikistan,Soybeans,8.42,691.0,0.2459,2009,258.1
Tajikistan,Wheat,8.42,691.0,3.0343,2009,258.1
Tajikistan,Maize,8.98,691.0,12.0521,2010,262.1
Tajikistan,Potatoes,8.98,691.0,23.9308,2010,262.1
Tajikistan,"Rice, paddy",8.98,691.0,5.174,2010,262.1
Tajikistan,Sorghum,8.98,691.0,1.784,2010,262.1
Tajikistan,Soybeans,8.98,691.0,0.2156,2010,262.1
Tajikistan,Wheat,8.98,691.0,3.0159,2010,262.1
Tajikistan,Maize,8.45,691.0,12.1228,2011,264.6
Tajikistan,Potatoes,8.45,691.0,23.5049,2011,264.6
Tajikistan,"Rice, paddy",8.45,691.0,5.8186,2011,264.6
Tajikistan,Sorghum,8.45,691.0,0.7981,2011,264.6
Tajikistan,Soybeans,8.45,691.0,0.2688,2011,264.6
Tajikistan,Wheat,8.45,691.0,2.3359,2011,264.6
Tajikistan,Maize,7.71,691.0,12.567,2012,264.6
Tajikistan,Potatoes,7.71,691.0,23.7444,2012,264.6
Tajikistan,"Rice, paddy",7.71,691.0,6.2517,2012,264.6
Tajikistan,Sorghum,7.71,691.0,2.9444,2012,264.6
Tajikistan,Soybeans,7.71,691.0,0.4,2012,264.6
Tajikistan,Wheat,7.71,691.0,2.6758,2012,264.6
Tajikistan,Maize,10.1,691.0,12.4827,2013,264.6
Tajikistan,Potatoes,10.1,691.0,25.1396,2013,264.6
Tajikistan,"Rice, paddy",10.1,691.0,6.6592,2013,264.6
Tajikistan,Sorghum,10.1,691.0,3.4,2013,264.6
Tajikistan,Soybeans,10.1,691.0,0.3273,2013,264.6
Tajikistan,Wheat,10.1,691.0,2.9735,2013,264.6
Thailand,Cassava,27.96,1622.0,13.9159,1990,18849.0
Thailand,Maize,27.96,1622.0,2.409,1990,18849.0
Thailand,Potatoes,27.96,1622.0,9.0,1990,18849.0
Thailand,"Rice, paddy",27.96,1622.0,1.9556,1990,18849.0
Thailand,Sorghum,27.96,1622.0,1.259,1990,18849.0
Thailand,Soybeans,27.96,1622.0,1.2998,1990,18849.0
Thailand,Wheat,27.96,1622.0,0.6107,1990,18849.0
Thailand,Cassava,27.85,1622.0,13.7453,1991,18849.0
Thailand,Maize,27.85,1622.0,2.7117,1991,18849.0
Thailand,Potatoes,27.85,1622.0,8.3333,1991,18849.0
Thailand,"Rice, paddy",27.85,1622.0,2.2534,1991,18849.0
Thailand,Sorghum,27.85,1622.0,1.2991,1991,18849.0
Thailand,Soybeans,27.85,1622.0,1.3686,1991,18849.0
Thailand,Wheat,27.85,1622.0,0.4861,1991,18849.0
Thailand,Cassava,27.55,1622.0,14.0332,1992,18849.0
Thailand,Maize,27.55,1622.0,2.9709,1992,18849.0
Thailand,Potatoes,27.55,1622.0,12.8571,1992,18849.0
Thailand,"Rice, paddy",27.55,1622.0,2.1745,1992,18849.0
Thailand,Sorghum,27.55,1622.0,1.444,1992,18849.0
Thailand,Soybeans,27.55,1622.0,1.399,1992,18849.0
Thailand,Wheat,27.55,1622.0,0.6753,1992,18849.0
Thailand,Cassava,27.58,1622.0,14.0491,1993,18849.0
Thailand,Maize,27.58,1622.0,2.7333,1993,18849.0
Thailand,Potatoes,27.58,1622.0,12.5,1993,18849.0
Thailand,"Rice, paddy",27.58,1622.0,2.0497,1993,18849.0
Thailand,Sorghum,27.58,1622.0,1.4272,1993,18849.0
Thailand,Soybeans,27.58,1622.0,1.3508,1993,18849.0
Thailand,Wheat,27.58,1622.0,0.6167,1993,18849.0
Thailand,Cassava,27.76,1622.0,13.8073,1994,20448.0
Thailand,Maize,27.76,1622.0,2.9344,1994,20448.0
Thailand,Potatoes,27.76,1622.0,13.3333,1994,20448.0
Thailand,"Rice, paddy",27.76,1622.0,2.3521,1994,20448.0
Thailand,Sorghum,27.76,1622.0,1.3644,1994,20448.0
Thailand,Soybeans,27.76,1622.0,1.3344,1994,20448.0
Thailand,Wheat,27.76,1622.0,0.7,1994,20448.0
Thailand,Cassava,27.68,1622.0,13.0244,1995,24062.0
Thailand,Maize,27.68,1622.0,3.2884,1995,24062.0
Thailand,Potatoes,27.68,1622.0,14.0,1995,24062.0
Thailand,"Rice, paddy",27.68,1622.0,2.4158,1995,24062.0
Thailand,Sorghum,27.68,1622.0,1.5032,1995,24062.0
Thailand,Soybeans,27.68,1622.0,1.4017,1995,24062.0
Thailand,Wheat,27.68,1622.0,0.682,1995,24062.0
Thailand,Cassava,27.37,1622.0,14.1581,1996,21901.0
Thailand,Maize,27.37,1622.0,3.4478,1996,21901.0
Thailand,Potatoes,27.37,1622.0,17.1249,1996,21901.0
Thailand,"Rice, paddy",27.37,1622.0,2.4098,1996,21901.0
Thailand,Sorghum,27.37,1622.0,1.6727,1996,21901.0
Thailand,Soybeans,27.37,1622.0,1.4053,1996,21901.0
Thailand,Wheat,27.37,1622.0,0.6455,1996,21901.0
Thailand,Cassava,28.01,1622.0,14.6976,1997,23960.0
Thailand,Maize,28.01,1622.0,3.1982,1997,23960.0
Thailand,Potatoes,28.01,1622.0,16.6699,1997,23960.0
Thailand,"Rice, paddy",28.01,1622.0,2.3788,1997,23960.0
Thailand,Sorghum,28.01,1622.0,1.4983,1997,23960.0
Thailand,Soybeans,28.01,1622.0,1.4315,1997,23960.0
Thailand,Wheat,28.01,1622.0,0.6903,1997,23960.0
Thailand,Cassava,28.44,1622.0,14.928,1998,19212.0
Thailand,Maize,28.44,1622.0,3.3448,1998,19212.0
Thailand,Potatoes,28.44,1622.0,12.3473,1998,19212.0
Thailand,"Rice, paddy",28.44,1622.0,2.418,1998,19212.0
Thailand,Sorghum,28.44,1622.0,1.3948,1998,19212.0
Thailand,Soybeans,28.44,1622.0,1.4652,1998,19212.0
Thailand,Wheat,28.44,1622.0,0.6951,1998,19212.0
Thailand,Cassava,27.34,1622.0,15.4929,1999,22761.0
Thailand,Maize,27.34,1622.0,3.5526,1999,22761.0
Thailand,Potatoes,27.34,1622.0,13.0776,1999,22761.0
Thailand,"Rice, paddy",27.34,1622.0,2.4244,1999,22761.0
Thailand,Sorghum,27.34,1622.0,1.6352,1999,22761.0
Thailand,Soybeans,27.34,1622.0,1.4201,1999,22761.0
Thailand,Wheat,27.34,1622.0,0.6995,1999,22761.0
Thailand,Cassava,27.52,1622.0,16.857,2000,20334.0
Thailand,Maize,27.52,1622.0,3.6715,2000,20334.0
Thailand,Potatoes,27.52,1622.0,13.0776,2000,20334.0
Thailand,"Rice, paddy",27.52,1622.0,2.6128,2000,20334.0
Thailand,Sorghum,27.52,1622.0,1.7302,2000,20334.0
Thailand,Soybeans,27.52,1622.0,1.4531,2000,20334.0
Thailand,Wheat,27.52,1622.0,0.7039,2000,20334.0
Thailand,Cassava,27.81,1622.0,17.5324,2001,30629.67
Thailand,Maize,27.81,1622.0,3.7329,2001,30629.67
Thailand,Potatoes,27.81,1622.0,12.0904,2001,30629.67
Thailand,"Rice, paddy",27.81,1622.0,2.8739,2001,30629.67
Thailand,Sorghum,27.81,1622.0,1.7356,2001,30629.67
Thailand,Soybeans,27.81,1622.0,1.4775,2001,30629.67
Thailand,Wheat,27.81,1622.0,0.7087,2001,30629.67
Thailand,Cassava,27.98,1622.0,17.0694,2002,40925.33
Thailand,Maize,27.98,1622.0,3.7145,2002,40925.33
Thailand,Potatoes,27.98,1622.0,12.0717,2002,40925.33
Thailand,"Rice, paddy",27.98,1622.0,2.9338,2002,40925.33
Thailand,Sorghum,27.98,1622.0,1.843,2002,40925.33
Thailand,Soybeans,27.98,1622.0,1.4863,2002,40925.33
Thailand,Wheat,27.98,1622.0,0.7148,2002,40925.33
Thailand,Cassava,27.8,1622.0,20.2778,2004,88548.0
Thailand,Maize,27.8,1622.0,3.8587,2004,88548.0
Thailand,Potatoes,27.8,1622.0,14.3224,2004,88548.0
Thailand,"Rice, paddy",27.8,1622.0,2.8895,2004,88548.0
Thailand,Sorghum,27.8,1622.0,1.677,2004,88548.0
Thailand,Soybeans,27.8,1622.0,1.4905,2004,88548.0
Thailand,Wheat,27.8,1622.0,0.7642,2004,88548.0
Thailand,Cassava,27.92,1622.0,17.1804,2005,43831.0
Thailand,Maize,27.92,1622.0,3.8161,2005,43831.0
Thailand,Potatoes,27.92,1622.0,15.1076,2005,43831.0
Thailand,"Rice, paddy",27.92,1622.0,2.9974,2005,43831.0
Thailand,Sorghum,27.92,1622.0,1.8904,2005,43831.0
Thailand,Soybeans,27.92,1622.0,1.5838,2005,43831.0
Thailand,Wheat,27.92,1622.0,0.7816,2005,43831.0
Thailand,Cassava,27.92,1622.0,21.091,2006,41220.0
Thailand,Maize,27.92,1622.0,3.9356,2006,41220.0
Thailand,Potatoes,27.92,1622.0,15.2815,2006,41220.0
Thailand,"Rice, paddy",27.92,1622.0,2.9503,2006,41220.0
Thailand,Sorghum,27.92,1622.0,1.6446,2006,41220.0
Thailand,Soybeans,27.92,1622.0,1.5787,2006,41220.0
Thailand,Wheat,27.92,1622.0,0.7963,2006,41220.0
Thailand,Cassava,27.79,1622.0,22.9223,2007,66858.0
Thailand,Maize,27.79,1622.0,3.9295,2007,66858.0
Thailand,Potatoes,27.79,1622.0,15.7503,2007,66858.0
Thailand,"Rice, paddy",27.79,1622.0,3.0441,2007,66858.0
Thailand,Sorghum,27.79,1622.0,1.7545,2007,66858.0
Thailand,Soybeans,27.79,1622.0,1.6114,2007,66858.0
Thailand,Wheat,27.79,1622.0,0.8108,2007,66858.0
Thailand,Cassava,27.48,1622.0,21.2548,2008,65423.0
Thailand,Maize,27.48,1622.0,4.0748,2008,65423.0
Thailand,Potatoes,27.48,1622.0,15.0459,2008,65423.0
Thailand,"Rice, paddy",27.48,1622.0,2.9974,2008,65423.0
Thailand,Sorghum,27.48,1622.0,1.6776,2008,65423.0
Thailand,Soybeans,27.48,1622.0,1.618,2008,65423.0
Thailand,Wheat,27.48,1622.0,0.8256,2008,65423.0
Thailand,Cassava,27.79,1622.0,22.6781,2009,67933.0
Thailand,Maize,27.79,1622.0,4.178,2009,67933.0
Thailand,Potatoes,27.79,1622.0,16.5948,2009,67933.0
Thailand,"Rice, paddy",27.79,1622.0,2.9079,2009,67933.0
Thailand,Sorghum,27.79,1622.0,1.893,2009,67933.0
Thailand,Soybeans,27.79,1622.0,1.6694,2009,67933.0
Thailand,Wheat,27.79,1622.0,0.8473,2009,67933.0
Thailand,Cassava,28.54,1622.0,18.573,2010,68986.0
Thailand,Maize,28.54,1622.0,4.1799,2010,68986.0
Thailand,Potatoes,28.54,1622.0,14.2016,2010,68986.0
Thailand,"Rice, paddy",28.54,1622.0,2.9921,2010,68986.0
Thailand,Sorghum,28.54,1622.0,1.9175,2010,68986.0
Thailand,Soybeans,28.54,1622.0,1.7695,2010,68986.0
Thailand,Wheat,28.54,1622.0,0.8756,2010,68986.0
Thailand,Cassava,27.56,1622.0,19.2995,2011,87191.0
Thailand,Maize,27.56,1622.0,4.3297,2011,87191.0
Thailand,Potatoes,27.56,1622.0,14.6421,2011,87191.0
Thailand,"Rice, paddy",27.56,1622.0,3.1867,2011,87191.0
Thailand,Sorghum,27.56,1622.0,1.8436,2011,87191.0
Thailand,Soybeans,27.56,1622.0,1.0841,2011,87191.0
Thailand,Wheat,27.56,1622.0,0.9085,2011,87191.0
Thailand,Cassava,28.48,1622.0,21.9133,2012,69921.0
Thailand,Maize,28.48,1622.0,4.3225,2012,69921.0
Thailand,Potatoes,28.48,1622.0,15.3378,2012,69921.0
Thailand,"Rice, paddy",28.48,1622.0,3.1865,2012,69921.0
Thailand,Sorghum,28.48,1622.0,1.8814,2012,69921.0
Thailand,Soybeans,28.48,1622.0,1.2897,2012,69921.0
Thailand,Wheat,28.48,1622.0,0.8696,2012,69921.0
Thailand,Cassava,28.98,1622.0,21.8232,2013,8136.0
Thailand,Maize,28.98,1622.0,4.2242,2013,8136.0
Thailand,Potatoes,28.98,1622.0,15.0014,2013,8136.0
Thailand,"Rice, paddy",28.98,1622.0,3.1463,2013,8136.0
Thailand,Sorghum,28.98,1622.0,1.9061,2013,8136.0
Thailand,Soybeans,28.98,1622.0,1.7308,2013,8136.0
Thailand,Wheat,28.98,1622.0,1.25,2013,8136.0
Tunisia,Potatoes,19.34,207.0,13.6478,1990,909.0
Tunisia,Sorghum,19.34,207.0,0.4286,1990,909.0
Tunisia,Wheat,19.34,207.0,1.2721,1990,909.0
Tunisia,Potatoes,18.41,207.0,12.9412,1991,909.0
Tunisia,Sorghum,18.41,207.0,0.3333,1991,909.0
Tunisia,Wheat,18.41,207.0,1.7006,1991,909.0
Tunisia,Potatoes,18.54,207.0,13.625,1992,909.0
Tunisia,Sorghum,18.54,207.0,0.3801,1992,909.0
Tunisia,Wheat,18.54,207.0,1.703,1992,909.0
Tunisia,Potatoes,18.9,207.0,14.0141,1993,909.0
Tunisia,Sorghum,18.9,207.0,0.3911,1993,909.0
Tunisia,Wheat,18.9,207.0,1.37,1993,909.0
Tunisia,Potatoes,19.93,207.0,11.7318,1994,909.0
Tunisia,Sorghum,19.93,207.0,0.4,1994,909.0
Tunisia,Wheat,19.93,207.0,1.0694,1994,909.0
Tunisia,Potatoes,19.22,207.0,13.7059,1995,909.0
Tunisia,Sorghum,19.22,207.0,0.4,1995,909.0
Tunisia,Wheat,19.22,207.0,1.278,1995,909.0
Tunisia,Potatoes,18.88,207.0,11.9469,1996,909.0
Tunisia,Sorghum,18.88,207.0,0.4121,1996,909.0
Tunisia,Wheat,18.88,207.0,1.6151,1996,909.0
Tunisia,Potatoes,19.54,207.0,12.5652,1997,909.0
Tunisia,Sorghum,19.54,207.0,0.4168,1997,909.0
Tunisia,Wheat,19.54,207.0,1.1061,1997,909.0
Tunisia,Potatoes,19.19,207.0,13.785,1998,868.44
Tunisia,Sorghum,19.19,207.0,0.4217,1998,868.44
Tunisia,Wheat,19.19,207.0,1.4248,1998,868.44
Tunisia,Potatoes,19.97,207.0,16.4103,1999,827.87
Tunisia,Sorghum,19.97,207.0,0.4266,1999,827.87
Tunisia,Wheat,19.97,207.0,1.4184,1999,827.87
Tunisia,Potatoes,19.76,207.0,14.0097,2000,787.31
Tunisia,Sorghum,19.76,207.0,0.4316,2000,787.31
Tunisia,Wheat,19.76,207.0,1.1727,2000,787.31
Tunisia,Potatoes,20.04,207.0,15.493,2001,746.75
Tunisia,Sorghum,20.04,207.0,0.4366,2001,746.75
Tunisia,Wheat,20.04,207.0,2.0,2001,746.75
Tunisia,Potatoes,19.74,207.0,14.0399,2002,706.18
Tunisia,Sorghum,19.74,207.0,0.4404,2002,706.18
Tunisia,Wheat,19.74,207.0,1.4144,2002,706.18
Tunisia,Potatoes,19.37,207.0,15.4959,2004,625.06
Tunisia,Sorghum,19.37,207.0,0.4504,2004,625.06
Tunisia,Wheat,19.37,207.0,1.6634,2004,625.06
Tunisia,Potatoes,19.12,207.0,12.3604,2005,584.49
Tunisia,Sorghum,19.12,207.0,0.4551,2005,584.49
Tunisia,Wheat,19.12,207.0,1.6918,2005,584.49
Tunisia,Potatoes,19.82,207.0,14.6586,2006,543.93
Tunisia,Sorghum,19.82,207.0,0.4599,2006,543.93
Tunisia,Wheat,19.82,207.0,1.4941,2006,543.93
Tunisia,Potatoes,19.71,207.0,14.5418,2007,503.37
Tunisia,Sorghum,19.71,207.0,0.4646,2007,503.37
Tunisia,Wheat,19.71,207.0,1.8762,2007,503.37
Tunisia,Potatoes,19.76,207.0,14.9194,2008,462.8
Tunisia,Sorghum,19.76,207.0,0.4691,2008,462.8
Tunisia,Wheat,19.76,207.0,1.7174,2008,462.8
Tunisia,Potatoes,19.64,207.0,14.4321,2009,422.24
Tunisia,Sorghum,19.64,207.0,0.4733,2009,422.24
Tunisia,Wheat,19.64,207.0,2.1038,2009,422.24
Tunisia,Potatoes,19.76,207.0,15.5462,2010,422.24
Tunisia,Sorghum,19.76,207.0,0.4773,2010,422.24
Tunisia,Wheat,19.76,207.0,1.8923,2010,422.24
Tunisia,Potatoes,19.53,207.0,14.876,2011,422.24
Tunisia,Sorghum,19.53,207.0,0.481,2011,422.24
Tunisia,Wheat,19.53,207.0,2.0791,2011,422.24
Tunisia,Potatoes,20.12,207.0,15.0215,2012,422.24
Tunisia,Sorghum,20.12,207.0,0.5106,2012,422.24
Tunisia,Wheat,20.12,207.0,2.0203,2012,422.24
Tunisia,Potatoes,20.0,207.0,16.0417,2013,422.24
Tunisia,Sorghum,20.0,207.0,0.5106,2013,422.24
Tunisia,Wheat,20.0,207.0,1.4614,2013,422.24
Turkey,Maize,19.22,593.0,4.0803,1990,29918.0
Turkey,Maize,10.51,593.0,4.0803,1990,29918.0
Turkey,Maize,11.91,593.0,4.0803,1990,29918.0
Turkey,Maize,14.01,593.0,4.0803,1990,29918.0
Turkey,Maize,17.94,593.0,4.0803,1990,29918.0
Turkey,Potatoes,19.22,593.0,22.4367,1990,29918.0
Turkey,Potatoes,10.51,593.0,22.4367,1990,29918.0
Turkey,Potatoes,11.91,593.0,22.4367,1990,29918.0
Turkey,Potatoes,14.01,593.0,22.4367,1990,29918.0
Turkey,Potatoes,17.94,593.0,22.4367,1990,29918.0
Turkey,"Rice, paddy",19.22,593.0,4.9625,1990,29918.0
Turkey,"Rice, paddy",10.51,593.0,4.9625,1990,29918.0
Turkey,"Rice, paddy",11.91,593.0,4.9625,1990,29918.0
Turkey,"Rice, paddy",14.01,593.0,4.9625,1990,29918.0
Turkey,"Rice, paddy",17.94,593.0,4.9625,1990,29918.0
Turkey,Soybeans,19.22,593.0,2.1892,1990,29918.0
Turkey,Soybeans,10.51,593.0,2.1892,1990,29918.0
Turkey,Soybeans,11.91,593.0,2.1892,1990,29918.0
Turkey,Soybeans,14.01,593.0,2.1892,1990,29918.0
Turkey,Soybeans,17.94,593.0,2.1892,1990,29918.0
Turkey,Wheat,19.22,593.0,2.1227,1990,29918.0
Turkey,Wheat,10.51,593.0,2.1227,1990,29918.0
Turkey,Wheat,11.91,593.0,2.1227,1990,29918.0
Turkey,Wheat,14.01,593.0,2.1227,1990,29918.0
Turkey,Wheat,17.94,593.0,2.1227,1990,29918.0
Turkey,Maize,18.94,593.0,4.2489,1991,24343.0
Turkey,Maize,10.37,593.0,4.2489,1991,24343.0
Turkey,Maize,11.2,593.0,4.2489,1991,24343.0
Turkey,Maize,13.21,593.0,4.2489,1991,24343.0
Turkey,Maize,17.04,593.0,4.2489,1991,24343.0
Turkey,Potatoes,18.94,593.0,23.0653,1991,24343.0
Turkey,Potatoes,10.37,593.0,23.0653,1991,24343.0
Turkey,Potatoes,11.2,593.0,23.0653,1991,24343.0
Turkey,Potatoes,13.21,593.0,23.0653,1991,24343.0
Turkey,Potatoes,17.04,593.0,23.0653,1991,24343.0
Turkey,"Rice, paddy",18.94,593.0,4.9505,1991,24343.0
Turkey,"Rice, paddy",10.37,593.0,4.9505,1991,24343.0
Turkey,"Rice, paddy",11.2,593.0,4.9505,1991,24343.0
Turkey,"Rice, paddy",13.21,593.0,4.9505,1991,24343.0
Turkey,"Rice, paddy",17.04,593.0,4.9505,1991,24343.0
Turkey,Soybeans,18.94,593.0,2.2222,1991,24343.0
Turkey,Soybeans,10.37,593.0,2.2222,1991,24343.0
Turkey,Soybeans,11.2,593.0,2.2222,1991,24343.0
Turkey,Soybeans,13.21,593.0,2.2222,1991,24343.0
Turkey,Soybeans,17.04,593.0,2.2222,1991,24343.0
Turkey,Wheat,18.94,593.0,2.1288,1991,24343.0
Turkey,Wheat,10.37,593.0,2.1288,1991,24343.0
Turkey,Wheat,11.2,593.0,2.1288,1991,24343.0
Turkey,Wheat,13.21,593.0,2.1288,1991,24343.0
Turkey,Wheat,17.04,593.0,2.1288,1991,24343.0
Turkey,Maize,17.68,593.0,4.2427,1992,27110.0
Turkey,Maize,9.06,593.0,4.2427,1992,27110.0
Turkey,Maize,10.77,593.0,4.2427,1992,27110.0
Turkey,Maize,13.01,593.0,4.2427,1992,27110.0
Turkey,Maize,16.91,593.0,4.2427,1992,27110.0
Turkey,Potatoes,17.68,593.0,23.6046,1992,27110.0
Turkey,Potatoes,9.06,593.0,23.6046,1992,27110.0
Turkey,Potatoes,10.77,593.0,23.6046,1992,27110.0
Turkey,Potatoes,13.01,593.0,23.6046,1992,27110.0
Turkey,Potatoes,16.91,593.0,23.6046,1992,27110.0
Turkey,"Rice, paddy",17.68,593.0,5.0026,1992,27110.0
Turkey,"Rice, paddy",9.06,593.0,5.0026,1992,27110.0
Turkey,"Rice, paddy",10.77,593.0,5.0026,1992,27110.0
Turkey,"Rice, paddy",13.01,593.0,5.0026,1992,27110.0
Turkey,"Rice, paddy",16.91,593.0,5.0026,1992,27110.0
Turkey,Soybeans,17.68,593.0,2.0652,1992,27110.0
Turkey,Soybeans,9.06,593.0,2.0652,1992,27110.0
Turkey,Soybeans,10.77,593.0,2.0652,1992,27110.0
Turkey,Soybeans,13.01,593.0,2.0652,1992,27110.0
Turkey,Soybeans,16.91,593.0,2.0652,1992,27110.0
Turkey,Wheat,17.68,593.0,2.0405,1992,27110.0
Turkey,Wheat,9.06,593.0,2.0405,1992,27110.0
Turkey,Wheat,10.77,593.0,2.0405,1992,27110.0
Turkey,Wheat,13.01,593.0,2.0405,1992,27110.0
Turkey,Wheat,16.91,593.0,2.0405,1992,27110.0
Turkey,Maize,18.82,593.0,4.5455,1993,28042.0
Turkey,Maize,9.96,593.0,4.5455,1993,28042.0
Turkey,Maize,11.45,593.0,4.5455,1993,28042.0
Turkey,Maize,13.32,593.0,4.5455,1993,28042.0
Turkey,Maize,17.39,593.0,4.5455,1993,28042.0
Turkey,Potatoes,18.82,593.0,24.2315,1993,28042.0
Turkey,Potatoes,9.96,593.0,24.2315,1993,28042.0
Turkey,Potatoes,11.45,593.0,24.2315,1993,28042.0
Turkey,Potatoes,13.32,593.0,24.2315,1993,28042.0
Turkey,Potatoes,17.39,593.0,24.2315,1993,28042.0
Turkey,"Rice, paddy",18.82,593.0,5.0176,1993,28042.0
Turkey,"Rice, paddy",9.96,593.0,5.0176,1993,28042.0
Turkey,"Rice, paddy",11.45,593.0,5.0176,1993,28042.0
Turkey,"Rice, paddy",13.32,593.0,5.0176,1993,28042.0
Turkey,"Rice, paddy",17.39,593.0,5.0176,1993,28042.0
Turkey,Soybeans,18.82,593.0,2.3551,1993,28042.0
Turkey,Soybeans,9.96,593.0,2.3551,1993,28042.0
Turkey,Soybeans,11.45,593.0,2.3551,1993,28042.0
Turkey,Soybeans,13.32,593.0,2.3551,1993,28042.0
Turkey,Soybeans,17.39,593.0,2.3551,1993,28042.0
Turkey,Wheat,18.82,593.0,2.1642,1993,28042.0
Turkey,Wheat,9.96,593.0,2.1642,1993,28042.0
Turkey,Wheat,11.45,593.0,2.1642,1993,28042.0
Turkey,Wheat,13.32,593.0,2.1642,1993,28042.0
Turkey,Wheat,17.39,593.0,2.1642,1993,28042.0
Turkey,Maize,19.76,593.0,3.8181,1994,24219.0
Turkey,Maize,11.7,593.0,3.8181,1994,24219.0
Turkey,Maize,12.83,593.0,3.8181,1994,24219.0
Turkey,Maize,14.88,593.0,3.8181,1994,24219.0
Turkey,Maize,18.35,593.0,3.8181,1994,24219.0
Turkey,Potatoes,19.76,593.0,22.9189,1994,24219.0
Turkey,Potatoes,11.7,593.0,22.9189,1994,24219.0
Turkey,Potatoes,12.83,593.0,22.9189,1994,24219.0
Turkey,Potatoes,14.88,593.0,22.9189,1994,24219.0
Turkey,Potatoes,18.35,593.0,22.9189,1994,24219.0
Turkey,"Rice, paddy",19.76,593.0,5.0554,1994,24219.0
Turkey,"Rice, paddy",11.7,593.0,5.0554,1994,24219.0
Turkey,"Rice, paddy",12.83,593.0,5.0554,1994,24219.0
Turkey,"Rice, paddy",14.88,593.0,5.0554,1994,24219.0
Turkey,"Rice, paddy",18.35,593.0,5.0554,1994,24219.0
Turkey,Soybeans,19.76,593.0,2.4138,1994,24219.0
Turkey,Soybeans,11.7,593.0,2.4138,1994,24219.0
Turkey,Soybeans,12.83,593.0,2.4138,1994,24219.0
Turkey,Soybeans,14.88,593.0,2.4138,1994,24219.0
Turkey,Soybeans,18.35,593.0,2.4138,1994,24219.0
